query,answer
"Индивидуальный предприниматель, если участником конкурентной закупки с участием субъектов малого и среднего предпринимательства является индивидуальный предприниматель, не может быть зарегистрирован в качестве индивидуального предпринимателя.","2) фамилия, имя, отчество (при наличии), паспортные данные, адрес места жительства физического лица, зарегистрированного в качестве индивидуального предпринимателя, если участником конкурентной закупки с участием субъектов малого и среднего предпринимательства является индивидуальный предприниматель;"
"Идентационный номер налогоплательщика иностранного государства аналог идентификационного номера участника конкурентной закупки с участием субъектов малого и среднего предпринимательства (для иностранного лица или аналог аналога для иностранных государств). Для иностранных лиц идентификационный номер иностранного инвестора аналог идентификационных номеров налогоплательщиков, для которых соответствующий иностранный государств является иностранным государством.",3) идентификационный номер налогоплательщика участника конкурентной закупки с участием субъектов малого и среднего предпринимательства или в соответствии с законодательством соответствующего иностранного государства аналог идентификационного номера налогоплательщика (для иностранного лица);
"Идентационный номер налогоплательщика (при наличии) учредителей, членов коллегиального исполнительного органа юридического лица, если участником конкурентной закупки с участием субъектов малого и среднего предпринимательства является юридическое лицо, или аналог идентификационного номера таких лиц, если юридическое лицо является юридическим лицом.","4) идентификационный номер налогоплательщика (при наличии) учредителей, членов коллегиального исполнительного органа, лица, исполняющего функции единоличного исполнительного органа юридического лица, если участником конкурентной закупки с участием субъектов малого и среднего предпринимательства является юридическое лицо, или в соответствии с законодательством соответствующего иностранного государства аналог идентификационного номера налогоплательщика таких лиц;"
"копия документа, подтверждающего полномочия лица действовать от имени участника конкурентной закупки с участием субъектов малого и среднего предпринимательства, подтверждающая полномочия лиц действовать на основании его заявки. Документ, подтверждающий полномочия участника конкурной закупки, может быть подписан только в случае подписания заявки.","5) копия документа, подтверждающего полномочия лица действовать от имени участника конкурентной закупки с участием субъектов малого и среднего предпринимательства, за исключением случаев подписания заявки:"
"Индивидуальным предпринимателем, если участником закупки закупки является индивидуальный предприниматель, а) индивидуальным предпринимателем. Если закупка является закупкой для индивидуального предпринимателя, то закупка может быть осуществлена в индивидуальном предпринимателе.","а) индивидуальным предпринимателем, если участником такой закупки является индивидуальный предприниматель;"
"Если руководитель юридического лица является лицом, имеющим право без доверенности действовать от имени юридического лица, если участником такой закупки является юридическое лицо, а руководитель не является юридическим лицом, а также обладает правом без доверенности работать от имени руководителя.","б) лицом, указанным в едином государственном реестре юридических лиц в качестве лица, имеющего право без доверенности действовать от имени юридического лица (далее в настоящей статье - руководитель), если участником такой закупки является юридическое лицо;"
"Документы, подтверждающие соответствие участника конкурентной закупки с участием субъектов малого и среднего предпринимательства требованиям, установленным в соответствии с законодательством Российской Федерации к лицам, осуществляющим поставку товара, выполнение работы, оказание услуги, являющихся предметом закупки. 7) копии документов, подтверждающих соответствие покупателя требованиям законодательства РФ к лицу, осуществляющему поставку товара и выполнение работы.","6) копии документов, подтверждающих соответствие участника конкурентной закупки с участием субъектов малого и среднего предпринимательства требованиям, установленным в соответствии с законодательством Российской Федерации к лицам, осуществляющим поставку товара, выполнение работы, оказание услуги, являющихся предметом закупки, за исключением случая, предусмотренного подпунктом ""е"" пункта 9 настоящей части;"
"7) копия решения о согласии на совершение крупной сделки или о последующем одобрении этой сделки является крупной сделкой, если требование о наличии указанного решения установлено законодательством Российской Федерации и для участника конкурентной закупки с участием субъектов малого и среднего предпринимательства заключение договора либо предоставление обеспечения заявок на участие в такой закупке является крупной сделкой.","7) копия решения о согласии на совершение крупной сделки или о последующем одобрении этой сделки, если требование о наличии указанного решения установлено законодательством Российской Федерации и для участника конкурентной закупки с участием субъектов малого и среднего предпринимательства заключение по результатам такой закупки договора либо предоставление обеспечения заявки на участие в такой закупке (если требование об обеспечении заявок установлено заказчиком в извещении об осуществлении такой закупки, документации о конкурентной закупке), обеспечения исполнения договора (если требование об обеспечении исполнения договора установлено заказчиком в извещении об осуществлении такой закупки, документации о конкурентной закупке) является крупной сделкой;"
"Информация и документы об обеспечении заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства, если соответствующее требование предусмотрено извещением об осуществлении такой закупки, документацией о конкуренной закупке. Документация о закупке предусмотрена только для того, чтобы обеспечить заявку на участие.","8) информация и документы об обеспечении заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства, если соответствующее требование предусмотрено извещением об осуществлении такой закупки, документацией о конкурентной закупке:"
"а) реквизиты специального банковского счета участника конкурентной закупки с участием субъектов малого и среднего предпринимательства, если обеспечение заявки на участие в такой закупке предоставляется участником такой закупки путем внесения денежных средств, а также реквизиты банковских счетов участника.","а) реквизиты специального банковского счета участника конкурентной закупки с участием субъектов малого и среднего предпринимательства, если обеспечение заявки на участие в такой закупке предоставляется участником такой закупки путем внесения денежных средств;"
"независимая гарантия или ее копия, если в качестве обеспечения заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства участником такой закупки предоставляется независимой гарантией или ее копии, если участником такого закупки предоставляются независимые гарантии или копии.","б) независимая гарантия или ее копия, если в качестве обеспечения заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства участником такой закупки предоставляется независимая гарантия;"
"Н 109-ФЗ, принятый в соответствии с российским законодательством, является законом о нарушении законодательства о защите прав и свободах человека, принятым в апреле 2022 и апреле 2222 годов.2022 N 109-ФФЗ) (в редкий смысл закона о правах человека) и о его применении (в редких российских законах и законодательствах) о незаконном нарушении прав человека.",(в ред. Федерального закона от 16.04.2022 N 109-ФЗ)
"Документ, подтверждающий на дату подачи заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства декларация, подтверждающая на дату ее подачи декларацию, подтверждающая, подтверждающую на дату заявки участие в конкуренной закупке.","9) декларация, подтверждающая на дату подачи заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства:"
"Неведение ликвидации участника конкурентной закупки с участием субъектов малого и среднего предпринимательства - юридического лица и отсутствие решения арбитражного суда о признании участника такой закупки несостоятельным (банкротом) и неведение ликвидации его участника банкротом, а также отсутствие признания арбитражным судом несостоятельного банкротства.",а) непроведение ликвидации участника конкурентной закупки с участием субъектов малого и среднего предпринимательства - юридического лица и отсутствие решения арбитражного суда о признании участника такой закупки - юридического лица или индивидуального предпринимателя несостоятельным (банкротом);
"Приостановление деятельности участника конкурентной закупки с участием субъектов малого и среднего предпринимательства в порядке, установленном Кодексом Российской Федерации об административных правонарушениях, а) неприостановление работы участника конкурной закупки и неприостановление его деятельности в соответствии с законодательством РФ об административном правонарушении.","б) неприостановление деятельности участника конкурентной закупки с участием субъектов малого и среднего предпринимательства в порядке, установленном Кодексом Российской Федерации об административных правонарушениях;"
"Участники конкурентной закупки с участием субъектов малого и среднего предпринимательства считаются соответствующим установленному требованию в случае, если у них нет недоимки по налогам, сборам, задолженности по иным обязательным платежам в бюджеты бюджетной системы Российской Федерации за прошедший календарный год, размер которой превышает двадцать пять процентов балансовой стоимости активов участника такой закупки.","в) отсутствие у участника конкурентной закупки с участием субъектов малого и среднего предпринимательства недоимки по налогам, сборам, задолженности по иным обязательным платежам в бюджеты бюджетной системы Российской Федерации (за исключением сумм, на которые предоставлены отсрочка, рассрочка, инвестиционный налоговый кредит в соответствии с законодательством Российской Федерации о налогах и сборах, которые реструктурированы в соответствии с законодательством Российской Федерации, по которым имеется вступившее в законную силу решение суда о признании обязанности заявителя по уплате этих сумм исполненной или которые признаны безнадежными к взысканию в соответствии с законодательством Российской Федерации о налогах и сборах) за прошедший календарный год, размер которых превышает двадцать пять процентов балансовой стоимости активов участника такой закупки, по данным бухгалтерской (финансовой) отчетности за последний отчетный период. Участник такой закупки считается соответствующим установленному требованию в случае, если им в установленном порядке подано заявление об обжаловании указанных недоимки, задолженности и решение по данному заявлению на дату рассмотрения заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства не принято;"
"У участника конкурентной закупки с участием субъектов малого и среднего предпринимательства непогашенной или неснятой судимости за преступления в сфере экономики и (или) преступления, предусмотренные статьями 289, 290, 291, 291.1 Уголовного кодекса Российской Федерации, а также неприменение в отношении указанных физических лиц административного наказания в виде дисквалификации.","г) отсутствие у участника конкурентной закупки с участием субъектов малого и среднего предпринимательства - физического лица, зарегистрированного в качестве индивидуального предпринимателя, либо у руководителя, членов коллегиального исполнительного органа, лица, исполняющего функции единоличного исполнительного органа, или главного бухгалтера юридического лица - участника конкурентной закупки с участием субъектов малого и среднего предпринимательства непогашенной или неснятой судимости за преступления в сфере экономики и (или) преступления, предусмотренные статьями 289, 290, 291, 291.1 Уголовного кодекса Российской Федерации, а также неприменение в отношении указанных физических лиц наказания в виде лишения права занимать определенные должности или заниматься определенной деятельностью, которые связаны с поставкой товара, выполнением работы, оказанием услуги, являющихся предметом осуществляемой закупки, и административного наказания в виде дисквалификации;"
"Д) отсутствие фактов привлечения в течение двух лет до момента подачи заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства участника такой закупки к административной ответственности за совершение административного правонарушения, предусмотренного статьей 19.28 Кодекса Российской Федерации об административных правонарушениях.","д) отсутствие фактов привлечения в течение двух лет до момента подачи заявки на участие в конкурентной закупке с участием субъектов малого и среднего предпринимательства участника такой закупки - юридического лица к административной ответственности за совершение административного правонарушения, предусмотренного статьей 19.28 Кодекса Российской Федерации об административных правонарушениях;"
"Информация и документы, подтверждающие соответствие участника конкурентной закупки с участием субъектов малого и среднего предпринимательства требованиям законодательства Российской Федерации к лицам, осуществляющим поставку товара, выполнение работы, оказание услуги, являющихся предметом закупки, содержатся в открытых и общедоступных государственных реестрах, размещенных в информационно-телекоммуникационной сети «Интернет».","е) соответствие участника конкурентной закупки с участием субъектов малого и среднего предпринимательства указанным в документации о конкурентной закупке требованиям законодательства Российской Федерации к лицам, осуществляющим поставку товара, выполнение работы, оказание услуги, являющихся предметом закупки, если в соответствии с законодательством Российской Федерации информация и документы, подтверждающие такое соответствие, содержатся в открытых и общедоступных государственных реестрах, размещенных в информационно-телекоммуникационной сети ""Интернет"" (с указанием адреса сайта или страницы сайта в информационно-телекоммуникационной сети ""Интернет"", на которых размещены эти информация и документы);"
"Участник конкурентной закупки с участием субъектов малого и среднего предпринимательства исключительными правами на результаты интеллектуальной деятельности, если в связи с исполнением договора заказчик приобретает исключительные права на такие результаты.","ж) обладание участником конкурентной закупки с участием субъектов малого и среднего предпринимательства исключительными правами на результаты интеллектуальной деятельности, если в связи с исполнением договора заказчик приобретает права на такие результаты;"
Обладание участником конкурентной закупки с участием субъектов малого и среднего предпринимательства правами использования результата интеллектуальной деятельности в случае использования такого результата при исполнении договора.,з) обладание участником конкурентной закупки с участием субъектов малого и среднего предпринимательства правами использования результата интеллектуальной деятельности в случае использования такого результата при исполнении договора;
"Предложение участника конкурентной закупки с участием субъектов малого и среднего предпринимательства в отношении предмета такой закупки, а также предложение участника конкуренной закупки о предмете закупки.",10) предложение участника конкурентной закупки с участием субъектов малого и среднего предпринимательства в отношении предмета такой закупки;
"Документы, подтверждающие соответствие товаров, работы или услуги, являющихся предметом закупки, являются предметом конкурентной закупки, не допускаются требовать представления документов, подтверждающих соответствие данным товару, работе или услуге требованиям, установленным в соответствии с законодательством Российской Федерации. При этом не допускается требовать представление указанных документов, если они передаются вместе с товаром.","11) копии документов, подтверждающих соответствие товара, работы или услуги, являющихся предметом закупки, требованиям, установленным в соответствии с законодательством Российской Федерации, в случае, если требования к данным товару, работе или услуге установлены в соответствии с законодательством Российской Федерации и перечень таких документов предусмотрен документацией о конкурентной закупке. При этом не допускается требовать представление указанных документов, если в соответствии с законодательством Российской Федерации они передаются вместе с товаром;"
"Наименование страны происхождения поставляемого товара (при осуществлении закупки товара, в том числе поставляемого заказчику при выполнении закупаемых работ, оказании закупаемых услуг), документ, подтверждающий страну происхождения товара, предусмотренный актом Правительства Российской Федерации, принятым в соответствии с пунктом 1 части 8 статьи 3 настоящего Федерального закона.","12) наименование страны происхождения поставляемого товара (при осуществлении закупки товара, в том числе поставляемого заказчику при выполнении закупаемых работ, оказании закупаемых услуг), документ, подтверждающий страну происхождения товара, предусмотренный актом Правительства Российской Федерации, принятым в соответствии с пунктом 1 части 8 статьи 3 настоящего Федерального закона;"
"Цена договора (единицы товара, работы, услуги), за исключением проведения аукциона в электронной форме, а также предложение о цене договора, аукцион и электронный аукцион. Эксперты считают, что цена договора может быть выше рыночной.","13) предложение о цене договора (единицы товара, работы, услуги), за исключением проведения аукциона в электронной форме."
"277-ФЗ, в соответствии с законом о защите прав человека, принятый в июле прошлого года, может быть приняты и другие поправки в законодательство. Эксперты считают, что закон будет противоречить российскому законодательству, а его действие будет зависеть от того, будет ли приняты изменения в законодательстве, который будет действовать в ближайшее время.",(в ред. Федерального закона от 01.07.2021 N 277-ФЗ)
"Федеральный закон от 22.12.2020 года может быть введен Федеральным законом, часть 19.1 введена Федерального закона от 2212.2020 и часть 19.2 введена ФЗ. 452-ФЗ) (часть 191) введена часть 191 ФЗ. Част 19.1 ФЗ введена в Федеральный закон о нарушении законодательства о миграции. Эксперты считают, что Федеральный закон не будет противоречить законодательству.",(часть 19.1 введена Федерального закона от 22.12.2020 N 452-ФЗ)
"В случае, если документацией о конкурентной закупке установлено применение к участникам конкурентной закупки с участием субъектов малого и среднего предпринимательства, к предлагаемым ими товарам, работам, услугам, к условиям исполнения договора критериев и порядка оценки и сопоставления заявок на участие в такой закупке, данная документация должна содержать указание на информацию и документы, подлежащие представлению в заявке.","19.2. В случае, если документацией о конкурентной закупке установлено применение к участникам конкурентной закупки с участием субъектов малого и среднего предпринимательства, к предлагаемым ими товарам, работам, услугам, к условиям исполнения договора критериев и порядка оценки и сопоставления заявок на участие в такой закупке, данная документация должна содержать указание на информацию и документы, подлежащие представлению в заявке на участие в такой закупке для осуществления ее оценки. При этом отсутствие указанных информации и документов не является основанием для отклонения заявки."
"Федеральный закон от 22.12.2020 года может быть введен Федеральным законом, часть 19.2 введена Федерального закона о Федеральном законе от 2212.2020 и часть 192 введены Федеральные законы. 452-ФЗ) (часть 19.2) введена ФЗ, часть 19,2 ввведена Федеральный закон о федеральном законодательстве. Част 19.2 вводится Федеральный закон об изменении законодательства.",(часть 19.2 введена Федерального закона от 22.12.2020 N 452-ФЗ)
"Не допускается установление в документации о конкурентной закупке обязанности представлять в заявке на участие в такой закупке информацию и документы, не предусмотренные частями 19.1 и 19.2 настоящей статьи.","19.3. Не допускается установление в документации о конкурентной закупке обязанности представлять в заявке на участие в такой закупке информацию и документы, не предусмотренные частями 19.1 и 19.2 настоящей статьи."
"Федеральный закон от 22.12.2020 года может быть введен Федеральным законом, часть 19.3 введена Федерального закона о Федеральном законе от 2212.2020 и часть 193 введены Федеральные законы. 452-ФЗ, часть 19-3 введена ФЗ) (часть 19.3 вводится Федеральный закон) и (часть 19.3) введена часть 19-3 Федеральный закона. Част 19.3 ФЗ) была введена в Федеральный закон о нарушениях законодательства.",(часть 19.3 введена Федерального закона от 22.12.2020 N 452-ФЗ)
"При осуществлении конкурентной закупки с участием субъектов малого и среднего предпринимательства путем проведения аукциона в электронной форме критериев и порядка оценки оценки не допускается. Эксперты считают, что аукционы не допускаются.","19.4. При осуществлении конкурентной закупки с участием субъектов малого и среднего предпринимательства путем проведения аукциона в электронной форме, запроса котировок в электронной форме установление критериев и порядка оценки, указанных в части 19.2 настоящей статьи, не допускается."
"Федеральный закон от 22.12.2020 года может быть введен Федеральным законом, часть 19.4 введена Федерального закона о Федеральном законе от 2212.2020 и часть 194 введены Федеральные законы. 452-ФЗ) (часть 19.4) введена ФЗ, часть XIX введена и введена в Федеральный закон о нарушениях законодательства, часть 19-4 введена федерального закона.",(часть 19.4 введена Федерального закона от 22.12.2020 N 452-ФЗ)
"Заявка на участие в конкурсе, запросе предложений в электронной форме состоит из двух частей и предложения участника закупки о цене договора (единицы товара, работы, услуги). При этом информация и документы, предусмотренные настоящей статьей, должна содержаться в данной заявке на основании пункта 191.","19.5. Заявка на участие в конкурсе в электронной форме, запросе предложений в электронной форме состоит из двух частей и предложения участника закупки о цене договора (единицы товара, работы, услуги). Первая часть данной заявки должна содержать информацию и документы, предусмотренные пунктом 10 части 19.1, а также частью 19.2 настоящей статьи в отношении критериев и порядка оценки и сопоставления заявок на участие в такой закупке, применяемых к предлагаемым участниками такой закупки товарам, работам, услугам, к условиям исполнения договора (в случае установления в документации о конкурентной закупке этих критериев). Вторая часть данной заявки должна содержать информацию и документы, предусмотренные пунктами 1 - 9, 11 и 12 части 19.1, а также частью 19.2 настоящей статьи в отношении критериев и порядка оценки и сопоставления заявок на участие в такой закупке, применяемых к участникам конкурентной закупки с участием субъектов малого и среднего предпринимательства (в случае установления в документации о конкурентной закупке этих критериев). При этом предусмотренные настоящей частью информация и документы должны содержаться в заявке на участие в конкурсе в электронной форме, запросе предложений в электронной форме в случае установления обязанности их представления в соответствии с частью 19.1 настоящей статьи."
Федерального закона от 22.12.2020 N 453-ФЗ и «457-ФЗ» — часть 195 введена Федеральный закон «452-ФЗ) и «95-ФЗ».,(часть 19.5 введена Федерального закона от 22.12.2020 N 452-ФЗ; в ред. Федерального закона от 01.07.2021 N 277-ФЗ)
"Заявка на участие в аукционе в электронной форме должна содержать информацию и документы, предусмотренные пунктом 10 части 19.1 настоящей статьи. Документы должны содержаться в заявке, если установится обязанность их представления в соответствии с частью 19.6 настоящего статьи.","19.6. Заявка на участие в аукционе в электронной форме состоит из двух частей. Первая часть данной заявки должна содержать информацию и документы, предусмотренные пунктом 10 части 19.1 настоящей статьи. Вторая часть данной заявки должна содержать информацию и документы, предусмотренные пунктами 1 - 9, 11 и 12 части 19.1 настоящей статьи. При этом предусмотренные настоящей частью информация и документы должны содержаться в заявке на участие в аукционе в электронной форме в случае установления обязанности их представления в соответствии с частью 19.1 настоящей статьи."
